0	1.665229e+13
1	1.521672e+13
2	1.195904e+13
3	8.481528e+12
4	5.374282e+12
5	2.699112e+12
6	1.108314e+12
7	3.745552e+11
8	7.411336e+10
9	1.165637e+10
10	1.214389e+10
11	1.707529e+10
12	1.495587e+10
13	1.354277e+10
14	1.203630e+10
15	1.359423e+10
16	1.573683e+10
17	1.984489e+10
18	2.487470e+10
19	2.783261e+10
20	3.464603e+10
21	4.069814e+10
22	4.227033e+10
23	4.596602e+10
24	4.366132e+10
25	4.893071e+10
26	5.637644e+10
27	7.113032e+10
28	9.394781e+10
29	1.195790e+11
30	1.474911e+11
31	1.668480e+11
32	1.708917e+11
33	1.530959e+11
34	1.271481e+11
35	8.998967e+10
36	5.547840e+10
37	3.122232e+10
38	2.052944e+10
39	2.022080e+10
40	2.780440e+10
41	3.817185e+10
42	4.167089e+10
43	4.036663e+10
44	3.203770e+10
45	2.276554e+10
46	1.569792e+10
47	1.285796e+10
48	1.412584e+10
49	1.807034e+10
50	2.251878e+10
51	2.403264e+10
52	2.403903e+10
53	1.935406e+10
54	1.660882e+10
55	1.322702e+10
56	1.126341e+10
57	1.097476e+10
58	1.232375e+10
59	1.290922e+10
60	1.401946e+10
61	1.322655e+10
62	1.198019e+10
63	1.003621e+10
64	7.902392e+09
65	5.479607e+09
66	4.002946e+09
67	2.790095e+09
68	2.213456e+09
69	2.142806e+09
70	2.099854e+09
71	2.249137e+09
72	2.279037e+09
73	2.264138e+09
74	2.149108e+09
75	2.033226e+09
76	1.845195e+09
77	1.812092e+09
78	1.624859e+09
79	1.612549e+09
80	1.495627e+09
81	1.478599e+09
82	1.334920e+09
83	1.200870e+09
84	9.906386e+08
85	8.659291e+08
86	7.728259e+08
87	7.712641e+08
88	8.550534e+08
89	9.905509e+08
90	1.038991e+09
91	1.002488e+09
92	8.691740e+08
93	7.141413e+08
94	4.998659e+08
95	3.879481e+08
96	3.287145e+08
97	3.476467e+08
98	3.678465e+08
99	3.779591e+08
100	3.790403e+08
101	3.415050e+08
102	3.107935e+08
103	2.884850e+08
104	2.840188e+08
105	2.609932e+08
106	2.502447e+08
107	2.224153e+08
108	2.043846e+08
109	2.035500e+08
110	2.293054e+08
111	2.628666e+08
112	3.109263e+08
113	3.336593e+08
114	3.478293e+08
115	3.354683e+08
116	3.099228e+08
117	2.886496e+08
118	2.676872e+08
119	2.596815e+08
120	2.613413e+08
121	2.653040e+08
122	2.912990e+08
123	2.973867e+08
124	3.219651e+08
125	3.245784e+08
126	3.198098e+08
127	3.070691e+08
128	2.834720e+08
129	2.561672e+08
130	2.288919e+08
131	1.980109e+08
132	1.872180e+08
133	1.804034e+08
134	1.934310e+08
135	2.308100e+08
136	2.558760e+08
137	2.910850e+08
138	3.004284e+08
139	2.943438e+08
140	2.756090e+08
141	2.458962e+08
142	2.283974e+08
143	2.027587e+08
144	1.908659e+08
145	1.887486e+08
146	1.792450e+08
147	1.743618e+08
148	1.692102e+08
149	1.648670e+08
150	1.616457e+08
151	1.648296e+08
152	1.649495e+08
153	1.624840e+08
154	1.558793e+08
155	1.525741e+08
156	1.443626e+08
157	1.362960e+08
158	1.280626e+08
159	1.156199e+08
160	1.085978e+08
161	1.023932e+08
162	9.903216e+07
163	1.005994e+08
164	1.049151e+08
165	1.107010e+08
166	1.182022e+08
167	1.220260e+08
168	1.265165e+08
169	1.264785e+08
170	1.239537e+08
171	1.196033e+08
172	1.110995e+08
173	1.008054e+08
174	8.724935e+07
175	8.253431e+07
176	7.370960e+07
177	7.177610e+07
178	7.038313e+07
179	6.998622e+07
180	7.070896e+07
181	6.584447e+07
182	6.475580e+07
183	5.634867e+07
184	5.167912e+07
185	4.764262e+07
186	4.315769e+07
187	4.242938e+07
188	4.048077e+07
189	4.186907e+07
190	4.316107e+07
191	4.223290e+07
192	4.222636e+07
193	4.268722e+07
194	4.066075e+07
195	4.126934e+07
196	4.057363e+07
197	3.943012e+07
198	3.983720e+07
199	3.778965e+07
