0	1.296412e+13
1	1.185418e+13
2	9.334661e+12
3	6.644072e+12
4	4.237951e+12
5	2.160349e+12
6	9.192088e+11
7	3.357068e+11
8	8.402395e+10
9	1.783244e+10
10	6.510514e+09
11	4.103630e+09
12	7.910033e+09
13	1.484135e+10
14	2.567609e+10
15	3.384250e+10
16	3.811446e+10
17	3.772008e+10
18	3.356278e+10
19	2.862699e+10
20	2.320019e+10
21	1.783924e+10
22	1.433949e+10
23	1.226224e+10
24	1.080286e+10
25	1.095931e+10
26	1.140453e+10
27	1.312286e+10
28	1.440372e+10
29	1.534154e+10
30	1.788646e+10
31	2.092508e+10
32	2.589255e+10
33	3.202585e+10
34	3.925293e+10
35	4.675265e+10
36	5.373102e+10
37	5.903844e+10
38	6.414509e+10
39	6.780939e+10
40	7.228568e+10
41	7.793585e+10
42	8.151065e+10
43	8.807333e+10
44	9.110975e+10
45	8.832613e+10
46	8.003820e+10
47	6.856964e+10
48	5.305847e+10
49	3.851015e+10
50	2.264467e+10
51	1.244752e+10
52	6.526399e+09
53	3.643448e+09
54	3.261150e+09
55	3.378969e+09
56	3.710900e+09
57	3.288335e+09
58	2.471415e+09
59	1.920661e+09
60	1.878353e+09
61	2.530744e+09
62	3.661405e+09
63	4.840619e+09
64	6.075179e+09
65	7.034384e+09
66	8.497657e+09
67	9.761969e+09
68	1.285455e+10
69	1.593082e+10
70	1.826849e+10
71	2.157213e+10
72	2.112032e+10
73	2.204225e+10
74	2.025532e+10
75	1.737428e+10
76	1.417919e+10
77	1.133813e+10
78	1.010758e+10
79	8.899458e+09
80	8.662253e+09
81	8.499070e+09
82	8.419467e+09
83	8.939337e+09
84	8.937224e+09
85	9.358284e+09
86	1.015597e+10
87	9.878164e+09
88	9.930943e+09
89	8.426405e+09
90	7.617855e+09
91	5.993562e+09
92	4.690273e+09
93	3.379171e+09
94	2.561224e+09
95	2.171643e+09
96	2.011454e+09
97	2.031040e+09
98	2.150790e+09
99	2.233108e+09
100	2.295223e+09
101	2.021725e+09
102	1.838426e+09
103	1.556925e+09
104	1.301097e+09
105	1.090045e+09
106	9.785700e+08
107	9.994368e+08
108	1.178000e+09
109	1.301830e+09
110	1.449051e+09
111	1.644274e+09
112	1.603756e+09
113	1.634867e+09
114	1.439231e+09
115	1.269213e+09
116	1.058444e+09
117	8.384371e+08
118	6.611371e+08
119	4.983164e+08
120	4.203721e+08
121	3.648403e+08
122	3.659941e+08
123	3.794876e+08
124	3.894115e+08
125	4.092235e+08
126	3.936217e+08
127	3.816666e+08
128	3.720648e+08
129	3.626837e+08
130	3.517835e+08
131	3.214895e+08
132	3.062593e+08
133	2.953519e+08
134	3.017799e+08
135	3.564517e+08
136	4.145269e+08
137	4.944006e+08
138	5.508868e+08
139	5.755419e+08
140	5.448835e+08
141	5.168130e+08
142	4.552991e+08
143	4.236813e+08
144	3.997892e+08
145	4.122124e+08
146	4.503268e+08
147	4.728890e+08
148	4.918445e+08
149	5.034627e+08
150	5.120928e+08
151	5.090358e+08
152	4.884407e+08
153	4.924762e+08
154	4.769047e+08
155	4.490176e+08
156	4.076563e+08
157	3.560711e+08
158	3.248590e+08
159	2.788078e+08
160	2.541877e+08
161	2.301956e+08
162	2.196163e+08
163	2.162340e+08
164	2.046346e+08
165	1.939325e+08
166	1.844046e+08
167	1.736318e+08
168	1.673125e+08
169	1.642141e+08
170	1.688739e+08
171	1.732250e+08
172	1.821770e+08
173	1.851022e+08
174	1.910033e+08
175	1.967021e+08
176	1.950068e+08
177	1.955315e+08
178	1.830897e+08
179	1.675137e+08
180	1.460819e+08
181	1.205661e+08
182	9.944820e+07
183	8.440589e+07
184	7.608663e+07
185	7.437214e+07
186	7.545629e+07
187	7.963145e+07
188	8.488778e+07
189	8.880963e+07
190	9.087584e+07
191	9.142252e+07
192	8.734380e+07
193	8.503171e+07
194	7.817438e+07
195	7.257710e+07
196	6.642858e+07
197	5.791567e+07
198	5.311821e+07
199	4.595974e+07
